num,Participante,Lugar_admin,Modalidad,Edad,Género,Grupo,Validez,Creencia,ValidezxCreencia,Silogismo,Aceptación,Correctas
1512,189,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,I,II,8,0,1
1513,190,Técnicas Proyectivas UNC 4°,Resolución Grupal,24,F,16,V,C,VC,1,1,1
1514,190,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,V,I,VI,2,0,0
1515,190,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,C,IC,3,0,1
1516,190,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,I,II,4,0,1
1517,190,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,V,C,VC,5,1,1
1518,190,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,V,I,VI,6,0,0
1519,190,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,C,IC,7,1,0
1520,190,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,I,II,8,0,1
1521,191,Técnicas Proyectivas UNC 4°,Resolución Grupal,23,F,16,V,C,VC,1,1,1
1522,191,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,V,I,VI,2,0,0
1523,191,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,C,IC,3,0,1
1524,191,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,I,II,4,0,1
1525,191,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,V,C,VC,5,1,1
1526,191,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,V,I,VI,6,0,0
1527,191,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,C,IC,7,1,0
1528,191,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,I,II,8,0,1
1529,192,Técnicas Proyectivas UNC 4°,Resolución Grupal,26,F,16,V,C,VC,1,1,1
1530,192,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,V,I,VI,2,0,0
1531,192,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,C,IC,3,0,1
1532,192,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,I,II,4,0,1
1533,192,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,V,C,VC,5,1,1
1534,192,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,V,I,VI,6,0,0
1535,192,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,C,IC,7,1,0
1536,192,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,I,II,8,0,1
1537,193,Técnicas Proyectivas UNC 4°,Resolución Grupal,22,F,16,V,C,VC,1,1,1
1538,193,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,V,I,VI,2,0,0
1539,193,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,C,IC,3,0,1
1540,193,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,I,II,4,0,1
1541,193,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,V,C,VC,5,1,1
1542,193,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,V,I,VI,6,0,0
1543,193,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,C,IC,7,1,0
1544,193,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,I,II,8,0,1
1545,194,Técnicas Proyectivas UNC 4°,Resolución Grupal,21,F,16,V,C,VC,1,1,1
1546,194,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,V,I,VI,2,0,0
1547,194,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,C,IC,3,0,1
1548,194,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,I,II,4,0,1
1549,194,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,V,C,VC,5,1,1
1550,194,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,V,I,VI,6,0,0
1551,194,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,C,IC,7,1,0
1552,194,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,16,I,I,II,8,0,1
1553,195,Técnicas Proyectivas UNC 4°,Resolución Grupal,24,F,17,V,C,VC,1,1,1
1554,195,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,V,I,VI,2,1,1
1555,195,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,I,C,IC,3,0,1
1556,195,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,I,I,II,4,0,1
1557,195,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,V,C,VC,5,1,1
1558,195,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,V,I,VI,6,1,1
1559,195,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,I,C,IC,7,0,1
1560,195,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,I,I,II,8,0,1
1561,196,Técnicas Proyectivas UNC 4°,Resolución Grupal,21,F,17,V,C,VC,1,1,1
1562,196,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,V,I,VI,2,1,1
1563,196,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,I,C,IC,3,0,1
1564,196,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,I,I,II,4,0,1
1565,196,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,V,C,VC,5,1,1
1566,196,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,V,I,VI,6,1,1
1567,196,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,I,C,IC,7,0,1
1568,196,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,I,I,II,8,0,1
1569,197,Técnicas Proyectivas UNC 4°,Resolución Grupal,29,F,17,V,C,VC,1,1,1
1570,197,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,V,I,VI,2,1,1
1571,197,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,I,C,IC,3,0,1
1572,197,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,I,I,II,4,0,1
1573,197,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,V,C,VC,5,1,1
1574,197,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,V,I,VI,6,1,1
1575,197,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,I,C,IC,7,0,1
1576,197,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,17,I,I,II,8,0,1
1577,198,Técnicas Proyectivas UNC 4°,Resolución Grupal,22,M,18,V,C,VC,1,1,1
1578,198,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,V,I,VI,2,1,1
1579,198,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,C,IC,3,0,1
1580,198,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,I,II,4,0,1
1581,198,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,V,C,VC,5,1,1
1582,198,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,V,I,VI,6,1,1
1583,198,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,C,IC,7,0,1
1584,198,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,I,II,8,0,1
1585,199,Técnicas Proyectivas UNC 4°,Resolución Grupal,22,F,18,V,C,VC,1,1,1
1586,199,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,V,I,VI,2,1,1
1587,199,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,C,IC,3,0,1
1588,199,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,I,II,4,0,1
1589,199,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,V,C,VC,5,1,1
1590,199,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,V,I,VI,6,1,1
1591,199,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,C,IC,7,0,1
1592,199,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,I,II,8,0,1
1593,200,Técnicas Proyectivas UNC 4°,Resolución Grupal,28,M,18,V,C,VC,1,1,1
1594,200,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,V,I,VI,2,1,1
1595,200,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,C,IC,3,0,1
1596,200,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,I,II,4,0,1
1597,200,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,V,C,VC,5,1,1
1598,200,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,V,I,VI,6,1,1
1599,200,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,C,IC,7,0,1
1600,200,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,I,II,8,0,1
1601,201,Técnicas Proyectivas UNC 4°,Resolución Grupal,23,M,18,V,C,VC,1,1,1
1602,201,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,V,I,VI,2,1,1
1603,201,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,C,IC,3,0,1
1604,201,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,I,II,4,0,1
1605,201,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,V,C,VC,5,1,1
1606,201,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,V,I,VI,6,1,1
1607,201,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,C,IC,7,0,1
1608,201,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,I,II,8,0,1
1609,202,Técnicas Proyectivas UNC 4°,Resolución Grupal,21,F,18,V,C,VC,1,1,1
1610,202,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,V,I,VI,2,1,1
1611,202,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,C,IC,3,0,1
1612,202,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,I,II,4,0,1
1613,202,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,V,C,VC,5,1,1
1614,202,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,V,I,VI,6,1,1
1615,202,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,C,IC,7,0,1
1616,202,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,18,I,I,II,8,0,1
1617,203,Técnicas Proyectivas UNC 4°,Resolución Grupal,22,F,19,V,C,VC,1,1,1
1618,203,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,V,I,VI,2,1,1
1619,203,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,C,IC,3,0,1
1620,203,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,I,II,4,0,1
1621,203,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,V,C,VC,5,1,1
1622,203,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,V,I,VI,6,1,1
1623,203,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,C,IC,7,1,0
1624,203,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,I,II,8,0,1
1625,204,Técnicas Proyectivas UNC 4°,Resolución Grupal,28,F,19,V,C,VC,1,1,1
1626,204,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,V,I,VI,2,1,1
1627,204,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,C,IC,3,0,1
1628,204,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,I,II,4,0,1
1629,204,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,V,C,VC,5,1,1
1630,204,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,V,I,VI,6,1,1
1631,204,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,C,IC,7,1,0
1632,204,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,I,II,8,0,1
1633,205,Técnicas Proyectivas UNC 4°,Resolución Grupal,22,M,19,V,C,VC,1,1,1
1634,205,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,V,I,VI,2,1,1
1635,205,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,C,IC,3,0,1
1636,205,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,I,II,4,0,1
1637,205,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,V,C,VC,5,1,1
1638,205,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,V,I,VI,6,1,1
1639,205,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,C,IC,7,1,0
1640,205,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,I,II,8,0,1
1641,206,Técnicas Proyectivas UNC 4°,Resolución Grupal,30,M,19,V,C,VC,1,1,1
1642,206,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,V,I,VI,2,1,1
1643,206,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,C,IC,3,0,1
1644,206,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,I,II,4,0,1
1645,206,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,V,C,VC,5,1,1
1646,206,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,V,I,VI,6,1,1
1647,206,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,C,IC,7,1,0
1648,206,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,I,II,8,0,1
1649,207,Técnicas Proyectivas UNC 4°,Resolución Grupal,23,F,19,V,C,VC,1,1,1
1650,207,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,V,I,VI,2,1,1
1651,207,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,C,IC,3,0,1
1652,207,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,I,II,4,0,1
1653,207,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,V,C,VC,5,1,1
1654,207,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,V,I,VI,6,1,1
1655,207,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,C,IC,7,1,0
1656,207,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,19,I,I,II,8,0,1
1657,208,Criminología Siglo 21 1°,Resolución Grupal,22,M,20,V,C,VC,1,1,1
1658,208,Criminología Siglo 21 1°,Resolución Grupal, , ,20,V,I,VI,2,1,1
1659,208,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,C,IC,3,1,0
1660,208,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,I,II,4,0,1
1661,208,Criminología Siglo 21 1°,Resolución Grupal, , ,20,V,C,VC,5,1,1
1662,208,Criminología Siglo 21 1°,Resolución Grupal, , ,20,V,I,VI,6,1,1
1663,208,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,C,IC,7,1,0
1664,208,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,I,II,8,0,1
1665,209,Criminología Siglo 21 1°,Resolución Grupal,19,M,20,V,C,VC,1,1,1
1666,209,Criminología Siglo 21 1°,Resolución Grupal, , ,20,V,I,VI,2,1,1
1667,209,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,C,IC,3,1,0
1668,209,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,I,II,4,0,1
1669,209,Criminología Siglo 21 1°,Resolución Grupal, , ,20,V,C,VC,5,1,1
1670,209,Criminología Siglo 21 1°,Resolución Grupal, , ,20,V,I,VI,6,1,1
1671,209,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,C,IC,7,1,0
1672,209,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,I,II,8,0,1
1673,210,Criminología Siglo 21 1°,Resolución Grupal,18,M,20,V,C,VC,1,1,1
1674,210,Criminología Siglo 21 1°,Resolución Grupal, , ,20,V,I,VI,2,1,1
1675,210,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,C,IC,3,1,0
1676,210,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,I,II,4,0,1
1677,210,Criminología Siglo 21 1°,Resolución Grupal, , ,20,V,C,VC,5,1,1
1678,210,Criminología Siglo 21 1°,Resolución Grupal, , ,20,V,I,VI,6,1,1
1679,210,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,C,IC,7,1,0
1680,210,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,I,II,8,0,1
1681,211,Criminología Siglo 21 1°,Resolución Grupal,19,F,20,V,C,VC,1,1,1
1682,211,Criminología Siglo 21 1°,Resolución Grupal, , ,20,V,I,VI,2,1,1
1683,211,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,C,IC,3,1,0
1684,211,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,I,II,4,0,1
1685,211,Criminología Siglo 21 1°,Resolución Grupal, , ,20,V,C,VC,5,1,1
1686,211,Criminología Siglo 21 1°,Resolución Grupal, , ,20,V,I,VI,6,1,1
1687,211,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,C,IC,7,1,0
1688,211,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,I,II,8,0,1
1689,212,Criminología Siglo 21 1°,Resolución Grupal,22,F,20,V,C,VC,1,1,1
1690,212,Criminología Siglo 21 1°,Resolución Grupal, , ,20,V,I,VI,2,1,1
1691,212,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,C,IC,3,1,0
1692,212,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,I,II,4,0,1
1693,212,Criminología Siglo 21 1°,Resolución Grupal, , ,20,V,C,VC,5,1,1
1694,212,Criminología Siglo 21 1°,Resolución Grupal, , ,20,V,I,VI,6,1,1
1695,212,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,C,IC,7,1,0
1696,212,Criminología Siglo 21 1°,Resolución Grupal, , ,20,I,I,II,8,0,1
1697,213,Criminología Siglo 21 1°,Resolución Grupal,19,F,21,V,C,VC,1,0,0
1698,213,Criminología Siglo 21 1°,Resolución Grupal, , ,21,V,I,VI,2,0,0
1699,213,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,C,IC,3,1,0
1700,213,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,I,II,4,0,1
1701,213,Criminología Siglo 21 1°,Resolución Grupal, , ,21,V,C,VC,5,1,1
1702,213,Criminología Siglo 21 1°,Resolución Grupal, , ,21,V,I,VI,6,1,1
1703,213,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,C,IC,7,1,0
1704,213,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,I,II,8,0,1
1705,214,Criminología Siglo 21 1°,Resolución Grupal,21,F,21,V,C,VC,1,0,0
1706,214,Criminología Siglo 21 1°,Resolución Grupal, , ,21,V,I,VI,2,0,0
1707,214,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,C,IC,3,1,0
1708,214,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,I,II,4,0,1
1709,214,Criminología Siglo 21 1°,Resolución Grupal, , ,21,V,C,VC,5,1,1
1710,214,Criminología Siglo 21 1°,Resolución Grupal, , ,21,V,I,VI,6,1,1
1711,214,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,C,IC,7,1,0
1712,214,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,I,II,8,0,1
1713,215,Criminología Siglo 21 1°,Resolución Grupal,18,F,21,V,C,VC,1,0,0
1714,215,Criminología Siglo 21 1°,Resolución Grupal, , ,21,V,I,VI,2,0,0
1715,215,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,C,IC,3,1,0
1716,215,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,I,II,4,0,1
1717,215,Criminología Siglo 21 1°,Resolución Grupal, , ,21,V,C,VC,5,1,1
1718,215,Criminología Siglo 21 1°,Resolución Grupal, , ,21,V,I,VI,6,1,1
1719,215,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,C,IC,7,1,0
1720,215,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,I,II,8,0,1
1721,216,Criminología Siglo 21 1°,Resolución Grupal,19,F,21,V,C,VC,1,0,0
1722,216,Criminología Siglo 21 1°,Resolución Grupal, , ,21,V,I,VI,2,0,0
1723,216,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,C,IC,3,1,0
1724,216,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,I,II,4,0,1
1725,216,Criminología Siglo 21 1°,Resolución Grupal, , ,21,V,C,VC,5,1,1
1726,216,Criminología Siglo 21 1°,Resolución Grupal, , ,21,V,I,VI,6,1,1
1727,216,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,C,IC,7,1,0
1728,216,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,I,II,8,0,1
1729,217,Criminología Siglo 21 1°,Resolución Grupal,18,F,21,V,C,VC,1,0,0
1730,217,Criminología Siglo 21 1°,Resolución Grupal, , ,21,V,I,VI,2,0,0
1731,217,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,C,IC,3,1,0
1732,217,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,I,II,4,0,1
1733,217,Criminología Siglo 21 1°,Resolución Grupal, , ,21,V,C,VC,5,1,1
1734,217,Criminología Siglo 21 1°,Resolución Grupal, , ,21,V,I,VI,6,1,1
1735,217,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,C,IC,7,1,0
1736,217,Criminología Siglo 21 1°,Resolución Grupal, , ,21,I,I,II,8,0,1
1737,218,Criminología Siglo 21 1°,Resolución Grupal,18,F,22,V,C,VC,1,1,1
1738,218,Criminología Siglo 21 1°,Resolución Grupal, , ,22,V,I,VI,2,0,0
1739,218,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,C,IC,3,0,1
1740,218,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,I,II,4,0,1
1741,218,Criminología Siglo 21 1°,Resolución Grupal, , ,22,V,C,VC,5,1,1
1742,218,Criminología Siglo 21 1°,Resolución Grupal, , ,22,V,I,VI,6,1,1
1743,218,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,C,IC,7,1,0
1744,218,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,I,II,8,0,1
1745,219,Criminología Siglo 21 1°,Resolución Grupal,19,F,22,V,C,VC,1,1,1
1746,219,Criminología Siglo 21 1°,Resolución Grupal, , ,22,V,I,VI,2,0,0
1747,219,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,C,IC,3,0,1
1748,219,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,I,II,4,0,1
1749,219,Criminología Siglo 21 1°,Resolución Grupal, , ,22,V,C,VC,5,1,1
1750,219,Criminología Siglo 21 1°,Resolución Grupal, , ,22,V,I,VI,6,1,1
1751,219,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,C,IC,7,1,0
1752,219,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,I,II,8,0,1
1753,220,Criminología Siglo 21 1°,Resolución Grupal,18,F,22,V,C,VC,1,1,1
1754,220,Criminología Siglo 21 1°,Resolución Grupal, , ,22,V,I,VI,2,0,0
1755,220,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,C,IC,3,0,1
1756,220,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,I,II,4,0,1
1757,220,Criminología Siglo 21 1°,Resolución Grupal, , ,22,V,C,VC,5,1,1
1758,220,Criminología Siglo 21 1°,Resolución Grupal, , ,22,V,I,VI,6,1,1
1759,220,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,C,IC,7,1,0
1760,220,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,I,II,8,0,1
1761,221,Criminología Siglo 21 1°,Resolución Grupal,18,F,22,V,C,VC,1,1,1
1762,221,Criminología Siglo 21 1°,Resolución Grupal, , ,22,V,I,VI,2,0,0
1763,221,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,C,IC,3,0,1
1764,221,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,I,II,4,0,1
1765,221,Criminología Siglo 21 1°,Resolución Grupal, , ,22,V,C,VC,5,1,1
1766,221,Criminología Siglo 21 1°,Resolución Grupal, , ,22,V,I,VI,6,1,1
1767,221,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,C,IC,7,1,0
1768,221,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,I,II,8,0,1
1769,222,Criminología Siglo 21 1°,Resolución Grupal,20,F,22,V,C,VC,1,1,1
1770,222,Criminología Siglo 21 1°,Resolución Grupal, , ,22,V,I,VI,2,0,0
1771,222,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,C,IC,3,0,1
1772,222,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,I,II,4,0,1
1773,222,Criminología Siglo 21 1°,Resolución Grupal, , ,22,V,C,VC,5,1,1
1774,222,Criminología Siglo 21 1°,Resolución Grupal, , ,22,V,I,VI,6,1,1
1775,222,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,C,IC,7,1,0
1776,222,Criminología Siglo 21 1°,Resolución Grupal, , ,22,I,I,II,8,0,1
1777,223,Criminología Siglo 21 1°,Resolución Grupal,19,M,23,V,C,VC,1,1,1
1778,223,Criminología Siglo 21 1°,Resolución Grupal, , ,23,V,I,VI,2,1,1
1779,223,Criminología Siglo 21 1°,Resolución Grupal, , ,23,I,C,IC,3,1,0
1780,223,Criminología Siglo 21 1°,Resolución Grupal, , ,23,I,I,II,4,1,0
1781,223,Criminología Siglo 21 1°,Resolución Grupal, , ,23,V,C,VC,5,1,1
1782,223,Criminología Siglo 21 1°,Resolución Grupal, , ,23,V,I,VI,6,1,1
1783,223,Criminología Siglo 21 1°,Resolución Grupal, , ,23,I,C,IC,7,0,1
1784,223,Criminología Siglo 21 1°,Resolución Grupal, , ,23,I,I,II,8,0,1
1785,224,Criminología Siglo 21 1°,Resolución Grupal,19,F,23,V,C,VC,1,1,1
1786,224,Criminología Siglo 21 1°,Resolución Grupal, , ,23,V,I,VI,2,1,1
1787,224,Criminología Siglo 21 1°,Resolución Grupal, , ,23,I,C,IC,3,1,0
1788,224,Criminología Siglo 21 1°,Resolución Grupal, , ,23,I,I,II,4,1,0
1789,224,Criminología Siglo 21 1°,Resolución Grupal, , ,23,V,C,VC,5,1,1
1790,224,Criminología Siglo 21 1°,Resolución Grupal, , ,23,V,I,VI,6,1,1
1791,224,Criminología Siglo 21 1°,Resolución Grupal, , ,23,I,C,IC,7,0,1
1792,224,Criminología Siglo 21 1°,Resolución Grupal, , ,23,I,I,II,8,0,1
1793,225,Criminología Siglo 21 1°,Resolución Grupal,22,F,23,V,C,VC,1,1,1
1794,225,Criminología Siglo 21 1°,Resolución Grupal, , ,23,V,I,VI,2,1,1
1795,225,Criminología Siglo 21 1°,Resolución Grupal, , ,23,I,C,IC,3,1,0
1796,225,Criminología Siglo 21 1°,Resolución Grupal, , ,23,I,I,II,4,1,0
1797,225,Criminología Siglo 21 1°,Resolución Grupal, , ,23,V,C,VC,5,1,1
1798,225,Criminología Siglo 21 1°,Resolución Grupal, , ,23,V,I,VI,6,1,1
1799,225,Criminología Siglo 21 1°,Resolución Grupal, , ,23,I,C,IC,7,0,1
1800,225,Criminología Siglo 21 1°,Resolución Grupal, , ,23,I,I,II,8,0,1
1801,226,Criminología Siglo 21 1°,Resolución Grupal,19,F,24,V,C,VC,1,1,1
1802,226,Criminología Siglo 21 1°,Resolución Grupal, , ,24,V,I,VI,2,1,1
